date,game_id,team_a,team_b,chosen_side,chosen_team,chosen_odds,our_prob,implied_prob,edge,edge_bucket,zone,bankroll_before,kelly_fraction,bet_amount,bet_won,profit,bankroll_after,actual_winner
2025-01-23,siena_vs_mount st. mary's_20250123,Team A,Team B,B,Team B,137.0,0.4334679,0.4219409282700422,0.011526971729957813,0.010-0.015,Slight Underdog (+110 to +150),5009.367350686164,0.01994081970802923,99.89089119132083,False,-99.89089119132083,4909.476459494844,A
2025-01-23,southern-illinois-edwardsville_vs_southern indiana_20250123,Team A,Team B,A,Team A,-310.0,0.7561504,0.7560975609756098,5.28390243902388e-05,0.000-0.005,Heavy Favorite (<-300),4909.476459494844,0.00021663999999989308,1.063588980184438,True,0.3430932194143348,4909.819552714258,A
2025-01-23,southern-utah_vs_grand canyon_20250123,Team A,Team B,B,Team B,-625.0,0.87769458,0.8620689655172413,0.015625614482758676,0.015-0.020,Heavy Favorite (<-300),4909.819552714258,0.11328570499999971,556.2123694520179,True,88.99397911232282,4998.81353182658,B
2025-01-23,portland_vs_san diego_20250123,Team A,Team B,B,Team B,124.0,0.4663726,0.44642857142857145,0.019944028571428574,0.015-0.020,Slight Underdog (+110 to +150),4998.81353182658,0.036027922580645244,180.09686691972985,False,-180.09686691972985,4818.71666490685,A
2025-01-24,saint-francis-pa_vs_liu_20250124,Team A,Team B,B,Team B,101.0,0.50043342,0.4975124378109453,0.0029209821890547327,0.000-0.005,Pick'em Underdog (+100 to +110),4818.71666490685,0.00581304376237618,28.011410851594917,False,-28.011410851594917,4790.705254055256,A
2025-01-24,marquette_vs_villanova_20250124,Team A,Team B,A,Team A,-500.0,0.83430856,0.8333333333333334,0.0009752266666666065,0.000-0.005,Heavy Favorite (<-300),4790.705254055256,0.005851359999999723,28.032141095367436,True,5.606428219073486,4796.3116822743295,A
2025-01-25,louisiana-tech_vs_middle tennessee_20250125,Team A,Team B,B,Team B,124.0,0.45391159999999997,0.44642857142857145,0.007483028571428518,0.005-0.010,Slight Underdog (+110 to +150),4796.3116822743295,0.013517729032258114,64.83524167523846,False,-64.83524167523846,4731.476440599091,A
2025-01-25,south-carolina_vs_mississippi state_20250125,Team A,Team B,B,Team B,-305.0,0.7615397,0.7530864197530864,0.008453280246913608,0.005-0.010,Heavy Favorite (<-300),4731.476440599091,0.03423578499999999,161.9858101529157,True,53.110101689480544,4784.586542288572,B
2025-01-25,mississippi_vs_missouri_20250125,Team A,Team B,A,Team A,142.0,0.42417908,0.4132231404958678,0.010955939504132206,0.010-0.015,Slight Underdog (+110 to +150),4784.586542288572,0.018671389859154893,89.33488064593581,False,-89.33488064593581,4695.251661642636,B
2025-01-25,north-alabama_vs_austin peay_20250125,Team A,Team B,A,Team A,-900.0,0.9117657,0.9,0.01176569999999999,0.010-0.015,Heavy Favorite (<-300),4695.251661642636,0.11765700000000046,552.4292247538897,True,61.38102497265444,4756.63268661529,A
2025-01-25,utah_vs_baylor_20250125,Team A,Team B,A,Team A,128.0,0.44603103,0.43859649122807015,0.007434538771929844,0.005-0.010,Slight Underdog (+110 to +150),4756.63268661529,0.01324277218750008,62.99100304846275,False,-62.99100304846275,4693.641683566828,B
2025-01-25,georgia-state_vs_james madison_20250125,Team A,Team B,B,Team B,-357.0,0.79462934,0.7811816192560175,0.013447720743982483,0.010-0.015,Heavy Favorite (<-300),4693.641683566828,0.061456083799999534,288.45283663245385,True,80.7991139026481,4774.440797469476,B
2025-01-25,niagara_vs_sacred heart_20250125,Team A,Team B,B,Team B,107.0,0.51687232,0.4830917874396135,0.033780532560386545,0.030-0.035,Pick'em Underdog (+100 to +110),4774.440797469476,0.06535112373831801,312.01507133670145,True,333.8561263302706,5108.296923799747,B
2025-01-25,indiana-state_vs_northern iowa_20250125,Team A,Team B,A,Team A,148.0,0.41350543,0.4032258064516129,0.010279623548387129,0.010-0.015,Slight Underdog (+110 to +150),5108.296923799747,0.017225315135135172,87.99202431629222,False,-87.99202431629222,5020.304899483454,B
2025-01-25,loyola-md_vs_holy cross_20250125,Team A,Team B,B,Team B,140.0,0.42846673999999996,0.4166666666666667,0.011800073333333272,0.010-0.015,Slight Underdog (+110 to +150),5020.304899483454,0.020228697142857008,101.55422737645199,True,142.17591832703278,5162.480817810487,B
2025-01-25,north-carolina_vs_boston college_20250125,Team A,Team B,A,Team A,-2400.0,0.9694052,0.96,0.009405200000000002,0.005-0.010,Heavy Favorite (<-300),5162.480817810487,0.23513000000000053,1213.8541146917826,True,50.57725477882436,5213.058072589311,A
2025-01-25,akron_vs_miami (oh)_20250125,Team A,Team B,A,Team A,-355.0,0.78405195,0.7802197802197802,0.0038321697802198296,0.000-0.005,Heavy Favorite (<-300),5213.058072589311,0.017436372500000394,90.89682241780133,True,25.604738709239818,5238.662811298551,A
2025-01-25,san-francisco_vs_san diego_20250125,Team A,Team B,A,Team A,-2100.0,0.96649283,0.9545454545454546,0.011947375454545384,0.010-0.015,Heavy Favorite (<-300),5238.662811298551,0.25,1309.6657028246377,True,62.36503346783996,5301.02784476639,A
2025-01-25,nevada_vs_san diego state_20250125,Team A,Team B,B,Team B,124.0,0.4629331,0.44642857142857145,0.016504528571428534,0.015-0.020,Slight Underdog (+110 to +150),5301.02784476639,0.029814632258064588,158.0481957814706,True,195.97976276902358,5497.007607535414,B
2025-01-25,bradley_vs_illinois state_20250125,Team A,Team B,A,Team A,-450.0,0.8341881,0.8181818181818182,0.016006281818181756,0.015-0.020,Heavy Favorite (<-300),5497.007607535414,0.08803455000000027,483.9265910759582,True,107.5392424613241,5604.546849996737,A
2025-01-25,missouri-state_vs_drake_20250125,Team A,Team B,B,Team B,-410.0,0.81642063,0.803921568627451,0.01249906137254897,0.010-0.015,Heavy Favorite (<-300),5604.546849996737,0.06374521299999988,357.2630327215204,True,87.13732505402936,5691.6841750507665,B
2025-01-25,auburn_vs_tennessee_20250125,Team A,Team B,A,Team A,-310.0,0.7650758,0.7560975609756098,0.008978239024390211,0.005-0.010,Heavy Favorite (<-300),5691.6841750507665,0.03681077999999976,209.51533399727387,True,67.58559161202382,5759.26976666279,A
2025-01-25,kansas-state_vs_west virginia_20250125,Team A,Team B,B,Team B,135.0,0.4287242,0.425531914893617,0.003192285106382975,0.000-0.005,Slight Underdog (+110 to +150),5759.26976666279,0.005556940740740757,32.00392080328497,False,-32.00392080328497,5727.265845859505,A
2025-01-25,north-carolina-state_vs_smu_20250125,Team A,Team B,A,Team A,130.0,0.44906846,0.43478260869565216,0.01428585130434784,0.010-0.015,Slight Underdog (+110 to +150),5727.265845859505,0.025274967692307658,144.7564592193561,False,-144.7564592193561,5582.509386640149,B
2025-01-25,cal-state-bakersfield_vs_uc riverside_20250125,Team A,Team B,B,Team B,103.0,0.51714516,0.49261083743842365,0.02453432256157634,0.020-0.025,Pick'em Underdog (+100 to +110),5582.509386640149,0.04835405320388354,269.93695589277706,True,278.03506456956046,5860.54445120971,B
2025-01-25,louisiana-monroe_vs_appalachian state_20250125,Team A,Team B,B,Team B,-632.0,0.88148108,0.8633879781420765,0.018093101857923566,0.015-0.020,Heavy Favorite (<-300),5860.54445120971,0.1324415056,776.1793307539398,True,122.81318524587651,5983.3576364555865,B
2025-01-25,texas-san-antonio_vs_temple_20250125,Team A,Team B,A,Team A,120.0,0.468048,0.45454545454545453,0.01350254545454549,0.010-0.015,Slight Underdog (+110 to +150),5983.3576364555865,0.024754666666666755,148.11602383791308,True,177.73922860549573,6161.096865061082,A
2025-01-25,robert-morris_vs_oakland_20250125,Team A,Team B,B,Team B,105.0,0.48960899999999996,0.4878048780487805,0.001804121951219484,0.000-0.005,Pick'em Underdog (+100 to +110),6161.096865061082,0.0035223333333331414,21.70143685769897,False,-21.70143685769897,6139.395428203383,A
2025-01-25,stony-brook_vs_north carolina a&t_20250125,Team A,Team B,B,Team B,114.0,0.48731243999999996,0.4672897196261682,0.020022720373831737,0.020-0.025,Slight Underdog (+110 to +150),6139.395428203383,0.03758651017543843,230.75844873320662,False,-230.75844873320662,5908.636979470176,A
2025-01-25,creighton_vs_seton hall_20250125,Team A,Team B,A,Team A,-1700.0,0.9458652,0.9444444444444444,0.0014207555555555418,0.000-0.005,Heavy Favorite (<-300),5908.636979470176,0.025573599999999495,151.1051186581755,True,8.888536391657386,5917.525515861833,A
2025-01-26,wisconsin_vs_nebraska_20250126,Team A,Team B,A,Team A,-355.0,0.7961188,0.7802197802197802,0.015899019780219792,0.015-0.020,Heavy Favorite (<-300),5917.525515861833,0.07234054000000022,428.0769912812248,True,120.58506796654223,6038.110583828375,A
2025-01-26,texas-tech_vs_oklahoma state_20250126,Team A,Team B,A,Team A,-2400.0,0.96548617,0.96,0.005486170000000068,0.005-0.010,Heavy Favorite (<-300),6038.110583828375,0.13715425000000223,828.1525285420563,True,34.50635535591908,6072.616939184294,A
2025-01-26,memphis_vs_uab_20250126,Team A,Team B,A,Team A,-305.0,0.767347,0.7530864197530864,0.014260580246913568,0.010-0.015,Heavy Favorite (<-300),6072.616939184294,0.05775534999999989,350.72611673851696,True,114.99216942246456,6187.609108606759,A
2025-01-26,illinois_vs_northwestern_20250126,Team A,Team B,A,Team A,-360.0,0.8007996,0.782608695652174,0.018190904347825998,0.015-0.020,Heavy Favorite (<-300),6187.609108606759,0.08367815999999952,517.7677450074508,True,143.82437361318074,6331.43348221994,A
2025-01-27,boston-university_vs_holy cross_20250127,Team A,Team B,B,Team B,140.0,0.44646850000000005,0.4166666666666667,0.02980183333333336,0.025-0.030,Slight Underdog (+110 to +150),6331.43348221994,0.05108885714285718,323.46570068263725,False,-323.46570068263725,6007.9677815373025,A
2025-01-27,michigan_vs_penn state_20250127,Team A,Team B,A,Team A,-410.0,0.81758875,0.803921568627451,0.013667181372548964,0.010-0.015,Heavy Favorite (<-300),6007.9677815373025,0.06970262499999988,418.7711252885758,True,102.13929885087214,6110.107080388175,A
2025-01-27,jackson-state_vs_florida a&m_20250127,Team A,Team B,A,Team A,-410.0,0.81151587,0.803921568627451,0.007594301372549017,0.005-0.010,Heavy Favorite (<-300),6110.107080388175,0.03873093700000018,236.65017239376942,False,-236.65017239376942,5873.456907994406,B
2025-01-28,louisville_vs_wake forest_20250128,Team A,Team B,A,Team A,-485.0,0.8451001,0.8290598290598291,0.01604027094017091,0.015-0.020,Heavy Favorite (<-300),5873.456907994406,0.09383558499999987,551.1392649339455,True,113.63696184205058,5987.093869836456,A
2025-01-28,seton-hall_vs_providence_20250128,Team A,Team B,A,Team A,143.0,0.41372913,0.411522633744856,0.0022064962551440193,0.000-0.005,Slight Underdog (+110 to +150),5987.093869836456,0.003749500629370571,22.44861223305248,False,-22.44861223305248,5964.6452576034035,B
2025-01-28,miami-oh_vs_eastern michigan_20250128,Team A,Team B,A,Team A,-470.0,0.83551234,0.8245614035087719,0.010950936491228025,0.010-0.015,Heavy Favorite (<-300),5964.6452576034035,0.062420338000000124,372.31517302970224,True,79.21599426163881,6043.8612518650425,A
2025-01-28,georgia_vs_south carolina_20250128,Team A,Team B,A,Team A,-337.0,0.77811474,0.7711670480549199,0.006947691945080159,0.005-0.010,Heavy Favorite (<-300),6043.8612518650425,0.030361413800000184,183.5001724176617,True,54.45108973817855,6098.312341603221,A
2025-01-28,morehead-state_vs_southern indiana_20250128,Team A,Team B,A,Team A,-330.0,0.76951545,0.7674418604651163,0.0020735895348836797,0.000-0.005,Heavy Favorite (<-300),6098.312341603221,0.008916434999999846,54.37520560360198,True,16.477335031394535,6114.789676634616,A
2025-01-28,wyoming_vs_fresno state_20250128,Team A,Team B,A,Team A,-400.0,0.8352303,0.8,0.03523029999999994,0.035-0.040,Heavy Favorite (<-300),6114.789676634616,0.1761514999999999,1077.129373723702,True,269.2823434309255,6384.072020065541,A
2025-01-28,texas-am_vs_oklahoma_20250128,Team A,Team B,A,Team A,-410.0,0.8325164,0.803921568627451,0.028594831372549034,0.025-0.030,Heavy Favorite (<-300),6384.072020065541,0.14583364000000026,931.0124607083127,True,227.07620992885674,6611.148229994398,A
2025-01-28,colorado_vs_arizona state_20250128,Team A,Team B,B,Team B,145.0,0.43490916,0.40816326530612246,0.02674589469387756,0.025-0.030,Slight Underdog (+110 to +150),6611.148229994398,0.045191339310344934,298.7666428926632,True,433.2116321943617,7044.3598621887595,B
2025-01-29,queens-nc_vs_north alabama_20250129,Team A,Team B,A,Team A,144.0,0.43217328,0.4098360655737705,0.02233721442622949,0.020-0.025,Slight Underdog (+110 to +150),7044.3598621887595,0.037849168888888896,266.6231661380925,True,383.93735923885316,7428.297221427612,A
2025-01-29,florida-atlantic_vs_utsa_20250129,Team A,Team B,A,Team A,-440.0,0.8338454,0.8148148148148148,0.01903058518518519,0.015-0.020,Heavy Favorite (<-300),7428.297221427612,0.10276515999999981,763.3701524875627,True,173.4932164744461,7601.790437902058,A
2025-01-29,kansas-state_vs_oklahoma state_20250129,Team A,Team B,A,Team A,-312.0,0.7786395,0.7572815533980582,0.02135794660194179,0.020-0.025,Heavy Favorite (<-300),7601.790437902058,0.0879947400000001,668.9175731176786,True,214.39665805053798,7816.187095952596,A
2025-01-29,northwestern_vs_rutgers_20250129,Team A,Team B,A,Team A,-480.0,0.83291614,0.8275862068965517,0.005329933103448314,0.005-0.010,Heavy Favorite (<-300),7816.187095952596,0.030913611999999903,241.62657520368455,False,-241.62657520368455,7574.560520748912,B
2025-01-29,wofford_vs_vmi_20250129,Team A,Team B,A,Team A,-777.0,0.88982266,0.8859749144811858,0.003847745518814172,0.000-0.005,Heavy Favorite (<-300),7574.560520748912,0.033744728199999165,255.60148600711616,False,-255.60148600711616,7318.959034741795,B
2025-01-29,drake_vs_northern iowa_20250129,Team A,Team B,A,Team A,-325.0,0.782179,0.7647058823529411,0.017473117647058833,0.015-0.020,Heavy Favorite (<-300),7318.959034741795,0.07426074999999982,543.5113871392005,True,167.23427296590785,7486.193307707703,A
2025-01-29,george-washington_vs_richmond_20250129,Team A,Team B,A,Team A,-395.0,0.8159516,0.797979797979798,0.017971802020201988,0.015-0.020,Heavy Favorite (<-300),7486.193307707703,0.08896042000000005,665.9749008548669,True,168.60124072275113,7654.794548430454,A
2025-01-29,temple_vs_charlotte_20250129,Team A,Team B,A,Team A,-455.0,0.8386688,0.8198198198198198,0.01884898018018022,0.015-0.020,Heavy Favorite (<-300),7654.794548430454,0.10461184000000025,800.7821425332808,True,175.9960752820398,7830.7906237124935,A
2025-01-29,miami-fl_vs_virginia_20250129,Team A,Team B,B,Team B,122.0,0.49497736000000003,0.45045045045045046,0.044526909549549576,0.040-0.045,Slight Underdog (+110 to +150),7830.790623712493,0.08102437639344261,634.4849269539222,True,774.071610883785,8604.862234596278,B
2025-01-30,austin-peay_vs_bellarmine_20250130,Team A,Team B,A,Team A,-418.0,0.82629704,0.806949806949807,0.019347233050193036,0.015-0.020,Heavy Favorite (<-300),8604.862234596278,0.10021866719999992,862.3678245908519,True,206.30809200738076,8811.170326603658,A
2025-01-30,pacific_vs_washington state_20250130,Team A,Team B,B,Team B,-700.0,0.8790289,0.875,0.004028900000000002,0.000-0.005,Heavy Favorite (<-300),8811.170326603658,0.03223119999999967,283.9945930308249,False,-283.9945930308249,8527.175733572834,A
2025-01-30,western-kentucky_vs_utep_20250130,Team A,Team B,B,Team B,125.0,0.46850382999999995,0.4444444444444444,0.024059385555555535,0.020-0.025,Slight Underdog (+110 to +150),8527.175733572834,0.043306893999999915,369.28549561321023,False,-369.28549561321023,8157.890237959624,A
2025-01-30,california-santa-barbara_vs_cal state northridge_20250130,Team A,Team B,B,Team B,148.0,0.43310493000000005,0.4032258064516129,0.029879123548387176,0.025-0.030,Slight Underdog (+110 to +150),8157.890237959623,0.05006772054054063,408.44696863456693,True,604.501513579159,8762.391751538782,B
2025-01-30,stonehill_vs_wagner_20250130,Team A,Team B,B,Team B,141.0,0.42249703000000005,0.4149377593360996,0.0075592706639004414,0.005-0.010,Slight Underdog (+110 to +150),8762.391751538782,0.012920455531915056,113.21409297897611,False,-113.21409297897611,8649.177658559805,A
2025-01-30,weber-state_vs_idaho_20250130,Team A,Team B,B,Team B,105.0,0.51839155,0.4878048780487805,0.030586671951219557,0.030-0.035,Pick'em Underdog (+100 to +110),8649.177658559805,0.05971683571428575,516.5015212998866,True,542.3265973648809,9191.504255924687,B
2025-01-30,south-alabama_vs_louisianaâmonroe_20250130,Team A,Team B,A,Team A,-1700.0,0.94756305,0.9444444444444444,0.0031186055555555425,0.000-0.005,Heavy Favorite (<-300),9191.504255924687,0.0561348999999995,515.9641722559021,False,-515.9641722559021,8675.540083668784,B
2025-01-30,california-baptist_vs_abilene christian_20250130,Team A,Team B,A,Team A,-310.0,0.7644391,0.7560975609756098,0.008341539024390277,0.005-0.010,Heavy Favorite (<-300),8675.540083668784,0.034200310000000025,296.70616027889855,True,95.71166460609629,8771.25174827488,A
2025-01-30,robert-morris_vs_iu indy_20250130,Team A,Team B,A,Team A,-440.0,0.8478874,0.8148148148148148,0.03307258518518519,0.030-0.035,Heavy Favorite (<-300),8771.25174827488,0.17859195999999977,1566.4750413778356,True,356.017054858599,9127.26880313348,A
2025-01-31,kent-state_vs_akron_20250131,Team A,Team B,B,Team B,150.0,0.42320270000000004,0.4,0.02320270000000002,0.020-0.025,Slight Underdog (+110 to +150),9127.26880313348,0.038671166666666736,352.96213309744263,True,529.443199646164,9656.712002779645,B
2025-01-31,merrimack_vs_mount st. mary's_20250131,Team A,Team B,A,Team A,-440.0,0.8273984,0.8148148148148148,0.012583585185185209,0.010-0.015,Heavy Favorite (<-300),9656.712002779645,0.0679513599999999,656.1867137171997,False,-656.1867137171997,9000.525289062445,B
2025-01-31,saint-louis_vs_dayton_20250131,Team A,Team B,B,Team B,115.0,0.47793070000000004,0.46511627906976744,0.012814420930232606,0.010-0.015,Slight Underdog (+110 to +150),9000.525289062445,0.023957395652173977,215.62914542746657,True,247.97351724158653,9248.498806304031,B
2025-02-01,southern-methodist_vs_stanford_20250201,Team A,Team B,A,Team A,-328.0,0.77357125,0.7663551401869159,0.007216109813084182,0.005-0.010,Heavy Favorite (<-300),9248.498806304031,0.03088495000000034,285.63942320776283,True,87.08519000236673,9335.583996306397,A
2025-02-01,cal-state-northridge_vs_cal state bakersfield_20250201,Team A,Team B,A,Team A,-496.0,0.8553464,0.8322147651006712,0.02313163489932879,0.020-0.025,Heavy Favorite (<-300),9335.583996306397,0.13786454399999992,1287.0460306244784,True,259.48508681945134,9595.069083125849,A
2025-02-01,kentucky_vs_arkansas_20250201,Team A,Team B,A,Team A,-442.0,0.8228752,0.8154981549815498,0.007377045018450268,0.005-0.010,Heavy Favorite (<-300),9595.069083125849,0.03998358400000043,383.6452506709695,False,-383.6452506709695,9211.423832454879,B
2025-02-01,vermont_vs_maine_20250201,Team A,Team B,B,Team B,111.0,0.50822082,0.47393364928909953,0.03428717071090048,0.030-0.035,Slight Underdog (+110 to +150),9211.423832454879,0.06517651369369389,600.3684915544136,False,-600.3684915544136,8611.055340900464,A
2025-02-01,pepperdine_vs_portland_20250201,Team A,Team B,A,Team A,-440.0,0.85092866,0.8148148148148148,0.036113845185185234,0.035-0.040,Heavy Favorite (<-300),8611.055340900464,0.19501476400000015,1679.282925096645,False,-1679.282925096645,6931.772415803819,B
2025-02-01,morgan-state_vs_maryland eastern shore_20250201,Team A,Team B,A,Team A,-421.0,0.81991184,0.8080614203454894,0.011850419654510502,0.010-0.015,Heavy Favorite (<-300),6931.772415803819,0.061740686399999446,427.97238692031016,True,101.65614891218765,7033.428564716007,A
2025-02-01,columbia_vs_dartmouth_20250201,Team A,Team B,B,Team B,140.0,0.4199665,0.4166666666666667,0.003299833333333335,0.000-0.005,Slight Underdog (+110 to +150),7033.428564716007,0.005656857142857162,39.787100615089344,True,55.70194086112508,7089.130505577132,B
2025-02-01,lipscomb_vs_bellarmine_20250201,Team A,Team B,A,Team A,-2400.0,0.9620514,0.96,0.0020514000000000365,0.000-0.005,Heavy Favorite (<-300),7089.130505577132,0.051285000000001656,363.56605797853496,True,15.14858574910565,7104.279091326237,A
2025-02-01,north-carolina-wilmington_vs_stony brook_20250201,Team A,Team B,A,Team A,-2100.0,0.9612311,0.9545454545454546,0.006685645454545419,0.005-0.010,Heavy Favorite (<-300),7104.279091326237,0.14708420000000097,1044.9272067244533,True,49.758438415450215,7154.037529741688,A
2025-02-01,elon_vs_northeastern_20250201,Team A,Team B,B,Team B,145.0,0.4137275,0.40816326530612246,0.005564234693877568,0.005-0.010,Slight Underdog (+110 to +150),7154.037529741688,0.009401637931034578,67.25967059966436,False,-67.25967059966436,7086.777859142023,A
2025-02-01,miami-fl_vs_notre dame_20250201,Team A,Team B,B,Team B,-344.0,0.79107499,0.7747747747747747,0.01630021522522529,0.015-0.020,Heavy Favorite (<-300),7086.777859142023,0.07237295560000034,512.8910593467511,False,-512.8910593467511,6573.886799795272,A
2025-02-01,troy_vs_louisianaâmonroe_20250201,Team A,Team B,A,Team A,-2100.0,0.95636755,0.9545454545454546,0.0018220954545453694,0.000-0.005,Heavy Favorite (<-300),6573.886799795272,0.04008610000000005,263.5214836452736,True,12.548642078346374,6586.435441873618,A
2025-02-01,grambling_vs_jackson state_20250201,Team A,Team B,B,Team B,105.0,0.5101902,0.4878048780487805,0.02238532195121956,0.020-0.025,Pick'em Underdog (+100 to +110),6586.435441873618,0.043704676190476174,287.85802823656235,True,302.2509296483904,6888.686371522009,B
2025-02-01,wake-forest_vs_pittsburgh_20250201,Team A,Team B,B,Team B,136.0,0.45982900000000004,0.423728813559322,0.03610018644067803,0.035-0.040,Slight Underdog (+110 to +150),6888.686371522009,0.06264444117647076,431.5379081839663,False,-431.5379081839663,6457.148463338042,A
2025-02-01,texas-arlington_vs_utah tech_20250201,Team A,Team B,A,Team A,-506.0,0.84254396,0.834983498349835,0.007560461650164996,0.005-0.010,Heavy Favorite (<-300),6457.148463338042,0.04581639759999971,295.8432813585229,True,58.46705165188199,6515.615514989924,A
2025-02-01,san-jose-state_vs_air force_20250201,Team A,Team B,A,Team A,-454.0,0.83872014,0.8194945848375451,0.019225555162454833,0.015-0.020,Heavy Favorite (<-300),6515.615514989924,0.10650957559999948,693.9754432743489,True,152.85802715294025,6668.473542142864,A
2025-02-01,western-kentucky_vs_new mexico state_20250201,Team A,Team B,B,Team B,133.0,0.44167584000000004,0.4291845493562232,0.012491290643776853,0.010-0.015,Slight Underdog (+110 to +150),6668.473542142864,0.0218832384962407,145.92779692858332,False,-145.92779692858332,6522.545745214281,A
2025-02-01,montana-state_vs_portland state_20250201,Team A,Team B,B,Team B,145.0,0.4219594,0.40816326530612246,0.013796134693877526,0.010-0.015,Slight Underdog (+110 to +150),6522.545745214281,0.02331071034482762,152.0451745775779,False,-152.0451745775779,6370.500570636703,A
2025-02-01,california-santa-barbara_vs_long beach state_20250201,Team A,Team B,A,Team A,-450.0,0.8465864,0.8181818181818182,0.02840458181818173,0.025-0.030,Heavy Favorite (<-300),6370.500570636703,0.15622520000000015,995.2327257478339,True,221.16282794396318,6591.663398580666,A
2025-02-01,florida-am_vs_alabama a&m_20250201,Team A,Team B,B,Team B,130.0,0.4513347,0.43478260869565216,0.016552091304347816,0.015-0.020,Slight Underdog (+110 to +150),6591.663398580666,0.029284469230769137,193.03336397532263,False,-193.03336397532263,6398.630034605343,A
2025-02-02,oregon_vs_nebraska_20250202,Team A,Team B,A,Team A,-305.0,0.76955795,0.7530864197530864,0.016471530246913613,0.015-0.020,Heavy Favorite (<-300),6398.630034605343,0.06670969749999997,426.8506740229368,False,-426.8506740229368,5971.779360582406,B
2025-02-02,florida-atlantic_vs_south florida_20250202,Team A,Team B,A,Team A,-345.0,0.7771446,0.7752808988764045,0.0018637011235954626,0.000-0.005,Heavy Favorite (<-300),5971.779360582406,0.00829346999999971,49.526772973607635,True,14.355586369161632,5986.134946951568,A
2025-02-02,illinois_vs_ohio state_20250202,Team A,Team B,A,Team A,-305.0,0.78076416,0.7530864197530864,0.027677740246913607,0.025-0.030,Heavy Favorite (<-300),5986.134946951568,0.11209484799999997,671.014886986024,True,220.0048809790242,6206.139827930592,A
2025-02-02,st-thomas-mn_vs_north dakota state_20250202,Team A,Team B,B,Team B,128.0,0.45556986,0.43859649122807015,0.016973368771929842,0.015-0.020,Slight Underdog (+110 to +150),6206.139827930592,0.030233813125000047,187.63527178527346,False,-187.63527178527346,6018.504556145319,A
2025-02-03,new-orleans_vs_stephen f. austin_20250203,Team A,Team B,B,Team B,-365.0,0.79088567,0.7849462365591398,0.005939433440860231,0.005-0.010,Heavy Favorite (<-300),6018.504556145319,0.027618365499999905,166.22125859503612,True,45.5400708479551,6064.044626993274,B
2025-02-03,alabama-birmingham_vs_north texas_20250203,Team A,Team B,B,Team B,133.0,0.45695317,0.4291845493562232,0.02776862064377683,0.025-0.030,Slight Underdog (+110 to +150),6064.044626993274,0.04864728278195499,294.9992937717365,False,-294.9992937717365,5769.0453332215375,A
2025-02-03,mcneese-state_vs_incarnate word_20250203,Team A,Team B,A,Team A,-1650.0,0.9450415,0.9428571428571428,0.0021843571428571407,0.000-0.005,Heavy Favorite (<-300),5769.0453332215375,0.03822624999999886,220.5289691690532,True,13.365392070851698,5782.4107252923895,A
2025-02-03,norfolk-state_vs_north carolina central_20250203,Team A,Team B,A,Team A,-485.0,0.8462615,0.8290598290598291,0.017201670940170888,0.015-0.020,Heavy Favorite (<-300),5782.4107252923895,0.10062977499999977,581.8826902437586,True,119.97581242139348,5902.386537713783,A
2025-02-03,texas-pan-american_vs_northwestern state_20250203,Team A,Team B,A,Team A,102.0,0.52568513,0.49504950495049505,0.0306356250495049,0.030-0.035,Pick'em Underdog (+100 to +110),5902.386537713783,0.060670551568627405,358.1010468143362,False,-358.1010468143362,5544.285490899447,B
2025-02-04,massachusetts_vs_saint louis_20250204,Team A,Team B,A,Team A,102.0,0.50398874,0.49504950495049505,0.008939235049505001,0.005-0.010,Pick'em Underdog (+100 to +110),5544.285490899447,0.017703190980392244,98.15154489521068,False,-98.15154489521068,5446.133946004236,B
2025-02-04,xavier_vs_georgetown_20250204,Team A,Team B,A,Team A,-392.0,0.8150757,0.7967479674796748,0.018327732520325157,0.015-0.020,Heavy Favorite (<-300),5446.133946004236,0.09017244399999967,491.09120826256424,True,125.27836945473575,5571.412315458972,A
2025-02-04,virginia-commonwealth_vs_la salle_20250204,Team A,Team B,A,Team A,-2800.0,0.9683017,0.9655172413793104,0.002784458620689656,0.000-0.005,Heavy Favorite (<-300),5571.412315458972,0.08074930000000366,449.8876444847116,True,16.067415874454028,5587.479731333427,A
2025-02-04,wisconsin_vs_indiana_20250204,Team A,Team B,A,Team A,-453.0,0.8421802,0.8191681735985533,0.023012026401446728,0.020-0.025,Heavy Favorite (<-300),5587.479731333427,0.12725650600000035,711.0431479553125,True,156.96316731905355,5744.44289865248,A
2025-02-04,arizona-state_vs_kansas state_20250204,Team A,Team B,B,Team B,142.0,0.4296993,0.4132231404958678,0.016476159504132226,0.015-0.020,Slight Underdog (+110 to +150),5744.44289865248,0.028079088732394383,161.29872186943578,True,229.04418505459878,5973.487083707078,B
2025-02-04,dayton_vs_davidson_20250204,Team A,Team B,A,Team A,-495.0,0.84260374,0.8319327731092437,0.010670966890756306,0.010-0.015,Heavy Favorite (<-300),5973.487083707078,0.06349225300000012,379.27015321096275,True,76.62023297191165,6050.10731667899,A
2025-02-04,akron_vs_ball state_20250204,Team A,Team B,A,Team A,-1050.0,0.91309446,0.9130434782608695,5.098173913054005e-05,0.000-0.005,Heavy Favorite (<-300),6050.10731667899,0.0005862900000016332,3.5471174187056063,True,0.33782070654339147,6050.445137385534,A
