date,game_id,team_a,team_b,chosen_side,chosen_team,chosen_odds,our_prob,implied_prob,edge,edge_bucket,zone,bet_amount,bet_won,profit,actual_winner
2024-11-20,grand-canyon_vs_uc davis_20241120,Team A,Team B,A,Team A,-1650.0,0.9508595,0.9428571428571428,0.00800235714285713,0.005-0.010,Heavy Favorite (<-300),100,False,-100.0,B
2024-12-22,grand-canyon_vs_saint louis_20241222,Team A,Team B,A,Team A,-500.0,0.84647465,0.8333333333333334,0.013141316666666625,0.010-0.015,Heavy Favorite (<-300),100,True,19.999999999999996,A
2025-03-12,grand-canyon_vs_ut arlington_20250312,Team A,Team B,A,Team A,-440.0,0.835525,0.8148148148148148,0.020710185185185193,0.020-0.025,Heavy Favorite (<-300),100,True,22.72727272727273,A
2024-11-19,green-bay_vs_siu edwardsville_20241119,Team A,Team B,B,Team B,147.0,0.44918877,0.4048582995951417,0.044330470404858324,0.040-0.045,Slight Underdog (+110 to +150),100,False,-100.0,A
2024-12-07,green-bay_vs_cleveland state_20241207,Team A,Team B,B,Team B,109.0,0.48090535,0.4784688995215311,0.00243645047846891,0.000-0.005,Pick'em Underdog (+100 to +110),100,True,108.99999999999999,B
2025-01-19,green-bay_vs_youngstown state_20250119,Team A,Team B,B,Team B,-355.0,0.79457945,0.7802197802197802,0.014359669780219741,0.010-0.015,Heavy Favorite (<-300),100,True,28.169014084507047,B
2025-02-14,green-bay_vs_northern kentucky_20250214,Team A,Team B,B,Team B,-330.0,0.77870728,0.7674418604651163,0.011265419534883692,0.010-0.015,Heavy Favorite (<-300),100,True,30.303030303030297,B
2025-02-27,green-bay_vs_detroit mercy_20250227,Team A,Team B,B,Team B,145.0,0.43474029999999997,0.40816326530612246,0.02657703469387751,0.025-0.030,Slight Underdog (+110 to +150),100,False,-100.0,A
2025-01-11,hampton_vs_delaware_20250111,Team A,Team B,A,Team A,124.0,0.45758024,0.44642857142857145,0.011151668571428575,0.010-0.015,Slight Underdog (+110 to +150),100,True,124.00000000000003,A
2025-02-24,hampton_vs_stony brook_20250224,Team A,Team B,A,Team A,-420.0,0.8423548,0.8076923076923077,0.03466249230769225,0.030-0.035,Heavy Favorite (<-300),100,True,23.809523809523814,A
2025-03-08,harvard_vs_dartmouth_20250308,Team A,Team B,B,Team B,105.0,0.5000574600000001,0.4878048780487805,0.012252581951219588,0.010-0.015,Pick'em Underdog (+100 to +110),100,False,-100.0,A
2024-12-23,hawaii_vs_nebraska_20241223,Team A,Team B,B,Team B,-395.0,0.79890718,0.797979797979798,0.0009273820202020389,0.000-0.005,Heavy Favorite (<-300),100,True,25.31645569620253,B
2024-12-25,hawaii_vs_oakland_20241225,Team A,Team B,B,Team B,150.0,0.40589430000000004,0.4,0.005894300000000019,0.005-0.010,Slight Underdog (+110 to +150),100,False,-100.0,A
2024-11-18,high-point_vs_american_20241118,Team A,Team B,A,Team A,-1650.0,0.9450215,0.9428571428571428,0.0021643571428571207,0.000-0.005,Heavy Favorite (<-300),100,True,6.060606060606055,A
2024-12-29,high-point_vs_norfolk state_20241229,Team A,Team B,A,Team A,-450.0,0.8575548,0.8181818181818182,0.03937298181818172,0.035-0.040,Heavy Favorite (<-300),100,False,-100.0,B
2025-01-02,high-point_vs_radford_20250102,Team A,Team B,A,Team A,-427.0,0.82015455,0.8102466793168881,0.009907870683111941,0.005-0.010,Heavy Favorite (<-300),100,True,23.419203747072604,A
2025-03-08,high-point_vs_radford_20250308,Team A,Team B,A,Team A,-450.0,0.84914374,0.8181818181818182,0.030961921818181803,0.030-0.035,Heavy Favorite (<-300),100,True,22.222222222222232,A
2024-12-15,hofstra_vs_temple_20241215,Team A,Team B,B,Team B,133.0,0.44558850000000005,0.4291845493562232,0.016403950643776866,0.015-0.020,Slight Underdog (+110 to +150),100,True,133.0,B
2024-11-15,holy-cross_vs_sacred heart_20241115,Team A,Team B,A,Team A,120.0,0.45777062,0.45454545454545453,0.0032251654545454866,0.000-0.005,Slight Underdog (+110 to +150),100,True,120.00000000000001,A
2024-12-07,houston_vs_butler_20241207,Team A,Team B,A,Team A,-2000.0,0.9534198,0.9523809523809523,0.0010388476190477114,0.000-0.005,Heavy Favorite (<-300),100,True,5.000000000000004,A
2025-02-10,houston_vs_baylor_20250210,Team A,Team B,A,Team A,-485.0,0.8328364,0.8290598290598291,0.00377657094017092,0.000-0.005,Heavy Favorite (<-300),100,True,20.618556701030922,A
2025-01-11,howard_vs_morgan state_20250111,Team A,Team B,A,Team A,-463.0,0.8224153,0.822380106571936,3.519342806390657e-05,0.000-0.005,Heavy Favorite (<-300),100,True,21.598272138228936,A
2024-11-23,idaho_vs_southern utah_20241123,Team A,Team B,A,Team A,132.0,0.47116,0.43103448275862066,0.04012551724137936,0.040-0.045,Slight Underdog (+110 to +150),100,False,-100.0,B
2025-01-08,illinois_vs_penn state_20250108,Team A,Team B,A,Team A,-330.0,0.77811,0.7674418604651163,0.010668139534883658,0.010-0.015,Heavy Favorite (<-300),100,True,30.303030303030297,A
2025-01-26,illinois_vs_northwestern_20250126,Team A,Team B,A,Team A,-360.0,0.8007996,0.782608695652174,0.018190904347825998,0.015-0.020,Heavy Favorite (<-300),100,True,27.777777777777768,A
2025-02-02,illinois_vs_ohio state_20250202,Team A,Team B,A,Team A,-305.0,0.78076416,0.7530864197530864,0.027677740246913607,0.025-0.030,Heavy Favorite (<-300),100,True,32.78688524590163,A
2024-11-21,illinois-chicago_vs_james madison_20241121,Team A,Team B,A,Team A,140.0,0.420568,0.4166666666666667,0.0039013333333333122,0.000-0.005,Slight Underdog (+110 to +150),100,False,-100.0,B
2025-01-11,illinois-chicago_vs_bradley_20250111,Team A,Team B,A,Team A,135.0,0.43779653,0.425531914893617,0.012264615106382992,0.010-0.015,Slight Underdog (+110 to +150),100,False,-100.0,B
2025-01-18,illinois-state_vs_missouri state_20250118,Team A,Team B,A,Team A,-447.0,0.8360735,0.8171846435100548,0.018888856489945205,0.015-0.020,Heavy Favorite (<-300),100,True,22.37136465324385,A
2025-02-08,incarnate-word_vs_southeastern louisiana_20250208,Team A,Team B,B,Team B,130.0,0.4376692,0.43478260869565216,0.0028865913043478186,0.000-0.005,Slight Underdog (+110 to +150),100,True,129.99999999999997,B
2024-11-21,indiana_vs_unc greensboro_20241121,Team A,Team B,A,Team A,-2800.0,0.9673804,0.9655172413793104,0.0018631586206896422,0.000-0.005,Heavy Favorite (<-300),100,True,3.571428571428581,A
2024-12-29,indiana_vs_winthrop_20241229,Team A,Team B,A,Team A,-1800.0,0.9478134,0.9473684210526315,0.00044497894736850174,0.000-0.005,Heavy Favorite (<-300),100,True,5.555555555555558,A
2025-01-02,indiana_vs_rutgers_20250102,Team A,Team B,A,Team A,-350.0,0.779761,0.7777777777777778,0.0019832222222222473,0.000-0.005,Heavy Favorite (<-300),100,True,28.57142857142856,A
2024-11-22,indiana-state_vs_chicago state_20241122,Team A,Team B,A,Team A,-2100.0,0.9563344,0.9545454545454546,0.001788945454545443,0.000-0.005,Heavy Favorite (<-300),100,True,4.761904761904767,A
2024-11-30,indiana-state_vs_iona_20241130,Team A,Team B,B,Team B,150.0,0.40815777,0.4,0.008157769999999953,0.005-0.010,Slight Underdog (+110 to +150),100,False,-100.0,A
2024-12-01,indiana-state_vs_tarleton state_20241201,Team A,Team B,A,Team A,-391.0,0.81867075,0.7963340122199593,0.02233673778004075,0.020-0.025,Heavy Favorite (<-300),100,True,25.57544757033248,A
2024-12-18,indiana-state_vs_murray state_20241218,Team A,Team B,A,Team A,140.0,0.42809477,0.4166666666666667,0.011428103333333328,0.010-0.015,Slight Underdog (+110 to +150),100,True,140.0,A
2025-01-01,indiana-state_vs_bradley_20250101,Team A,Team B,A,Team A,140.0,0.42016694,0.4166666666666667,0.0035002733333333036,0.000-0.005,Slight Underdog (+110 to +150),100,False,-100.0,B
2025-01-25,indiana-state_vs_northern iowa_20250125,Team A,Team B,A,Team A,148.0,0.41350543,0.4032258064516129,0.010279623548387129,0.010-0.015,Slight Underdog (+110 to +150),100,False,-100.0,B
2025-03-02,indiana-state_vs_southern illinois_20250302,Team A,Team B,B,Team B,130.0,0.4728186,0.43478260869565216,0.038035991304347816,0.035-0.040,Slight Underdog (+110 to +150),100,False,-100.0,A
2025-01-03,iona_vs_marist_20250103,Team A,Team B,B,Team B,150.0,0.43427879999999996,0.4,0.03427879999999994,0.030-0.035,Slight Underdog (+110 to +150),100,True,150.0,B
2025-01-04,iowa-state_vs_baylor_20250104,Team A,Team B,A,Team A,-389.0,0.7975275,0.7955010224948875,0.002026477505112423,0.000-0.005,Heavy Favorite (<-300),100,True,25.70694087403598,A
2025-02-18,iowa-state_vs_colorado_20250218,Team A,Team B,A,Team A,-2400.0,0.96483606,0.96,0.004836060000000031,0.000-0.005,Heavy Favorite (<-300),100,True,4.166666666666674,A
2025-03-04,iowa-state_vs_brigham young_20250304,Team A,Team B,A,Team A,-460.0,0.8230524,0.8214285714285714,0.0016238285714286205,0.000-0.005,Heavy Favorite (<-300),100,False,-100.0,B
2024-11-14,iupui_vs_eastern michigan_20241114,Team A,Team B,B,Team B,142.0,0.45860725999999996,0.4132231404958678,0.04538411950413218,0.045-0.050,Slight Underdog (+110 to +150),100,True,142.0,B
2024-12-04,iupui_vs_green bay_20241204,Team A,Team B,A,Team A,142.0,0.45637703,0.4132231404958678,0.04315388950413224,0.040-0.045,Slight Underdog (+110 to +150),100,True,142.0,A
2025-01-11,jackson-state_vs_alabama state_20250111,Team A,Team B,B,Team B,128.0,0.45835079999999995,0.43859649122807015,0.019754308771929796,0.015-0.020,Slight Underdog (+110 to +150),100,False,-100.0,A
2025-01-27,jackson-state_vs_florida a&m_20250127,Team A,Team B,A,Team A,-410.0,0.81151587,0.803921568627451,0.007594301372549017,0.005-0.010,Heavy Favorite (<-300),100,False,-100.0,B
2024-12-14,jacksonville_vs_east tennessee state_20241214,Team A,Team B,A,Team A,125.0,0.44674692,0.4444444444444444,0.002302475555555572,0.000-0.005,Slight Underdog (+110 to +150),100,True,125.0,A
2024-12-14,jacksonville-state_vs_utah valley_20241214,Team A,Team B,B,Team B,130.0,0.4485416,0.43478260869565216,0.013758991304347823,0.010-0.015,Slight Underdog (+110 to +150),100,False,-100.0,A
2025-02-22,jacksonville-state_vs_utep_20250222,Team A,Team B,B,Team B,150.0,0.44460285,0.4,0.04460284999999997,0.040-0.045,Slight Underdog (+110 to +150),100,False,-100.0,A
2025-01-18,james-madison_vs_appalachian state_20250118,Team A,Team B,B,Team B,140.0,0.43830919999999995,0.4166666666666667,0.02164253333333327,0.020-0.025,Slight Underdog (+110 to +150),100,True,140.0,B
2025-02-05,james-madison_vs_troy_20250205,Team A,Team B,B,Team B,115.0,0.4679208,0.46511627906976744,0.00280452093023259,0.000-0.005,Slight Underdog (+110 to +150),100,False,-100.0,A
2025-02-22,james-madison_vs_georgia southern_20250222,Team A,Team B,A,Team A,-442.0,0.8201478,0.8154981549815498,0.004649645018450221,0.000-0.005,Heavy Favorite (<-300),100,True,22.62443438914028,A
2025-02-11,kansas_vs_colorado_20250211,Team A,Team B,A,Team A,-2400.0,0.96364534,0.96,0.0036453400000000524,0.000-0.005,Heavy Favorite (<-300),100,True,4.166666666666674,A
2024-11-25,kansas-state_vs_longwood_20241125,Team A,Team B,A,Team A,-543.0,0.8462731,0.8444790046656299,0.0017940953343701382,0.000-0.005,Heavy Favorite (<-300),100,True,18.416206261510126,A
2025-01-11,kansas-state_vs_houston_20250111,Team A,Team B,B,Team B,-652.0,0.87534606,0.8670212765957447,0.008324783404255354,0.005-0.010,Heavy Favorite (<-300),100,True,15.337423312883436,B
2025-01-25,kansas-state_vs_west virginia_20250125,Team A,Team B,B,Team B,135.0,0.4287242,0.425531914893617,0.003192285106382975,0.000-0.005,Slight Underdog (+110 to +150),100,False,-100.0,A
2025-01-29,kansas-state_vs_oklahoma state_20250129,Team A,Team B,A,Team A,-312.0,0.7786395,0.7572815533980582,0.02135794660194179,0.020-0.025,Heavy Favorite (<-300),100,True,32.05128205128205,A
2025-02-08,kansas-state_vs_kansas_20250208,Team A,Team B,A,Team A,148.0,0.44179,0.4032258064516129,0.03856419354838714,0.035-0.040,Slight Underdog (+110 to +150),100,True,148.0,A
2025-02-11,kansas-state_vs_arizona_20250211,Team A,Team B,A,Team A,141.0,0.43737146,0.4149377593360996,0.02243370066390038,0.020-0.025,Slight Underdog (+110 to +150),100,True,141.0,A
2024-11-29,kennesaw-state_vs_towson_20241129,Team A,Team B,A,Team A,130.0,0.4414124,0.43478260869565216,0.006629791304347821,0.005-0.010,Slight Underdog (+110 to +150),100,True,129.99999999999997,A
2025-01-31,kent-state_vs_akron_20250131,Team A,Team B,B,Team B,150.0,0.42320270000000004,0.4,0.02320270000000002,0.020-0.025,Slight Underdog (+110 to +150),100,True,150.0,B
2025-02-11,kent-state_vs_central michigan_20250211,Team A,Team B,A,Team A,-381.0,0.7962002,0.7920997920997921,0.004100407900207936,0.000-0.005,Heavy Favorite (<-300),100,True,26.24671916010499,A
2024-12-21,kentucky_vs_ohio state_20241221,Team A,Team B,A,Team A,-375.0,0.821353,0.7894736842105263,0.03187931578947367,0.030-0.035,Heavy Favorite (<-300),100,False,-100.0,B
2025-02-01,kentucky_vs_arkansas_20250201,Team A,Team B,A,Team A,-442.0,0.8228752,0.8154981549815498,0.007377045018450268,0.005-0.010,Heavy Favorite (<-300),100,False,-100.0,B
2024-11-29,lafayette_vs_liu_20241129,Team A,Team B,B,Team B,135.0,0.43091630000000003,0.425531914893617,0.005384385106383005,0.005-0.010,Slight Underdog (+110 to +150),100,False,-100.0,A
2025-03-12,la-salle_vs_massachusetts_20250312,Team A,Team B,A,Team A,130.0,0.44656312,0.43478260869565216,0.011780511304347818,0.010-0.015,Slight Underdog (+110 to +150),100,True,129.99999999999997,A
2025-02-20,le-moyne_vs_saint francis (pa)_20250220,Team A,Team B,B,Team B,150.0,0.4435665,0.4,0.04356649999999995,0.040-0.045,Slight Underdog (+110 to +150),100,True,150.0,B
2024-12-21,liberty_vs_ut arlington_20241221,Team A,Team B,A,Team A,-500.0,0.84008205,0.8333333333333334,0.006748716666666654,0.005-0.010,Heavy Favorite (<-300),100,True,19.999999999999996,A
2025-01-02,liberty_vs_western kentucky_20250102,Team A,Team B,A,Team A,-500.0,0.83882093,0.8333333333333334,0.00548759666666665,0.005-0.010,Heavy Favorite (<-300),100,False,-100.0,B
2025-01-16,liberty_vs_utep_20250116,Team A,Team B,A,Team A,-425.0,0.8151403,0.8095238095238095,0.0056164904761905055,0.005-0.010,Heavy Favorite (<-300),100,False,-100.0,B
2025-02-22,liberty_vs_florida international_20250222,Team A,Team B,A,Team A,-1000.0,0.9130845,0.9090909090909091,0.003993590909090905,0.000-0.005,Heavy Favorite (<-300),100,True,10.000000000000009,A
2025-03-02,liberty_vs_kennesaw state_20250302,Team A,Team B,A,Team A,-410.0,0.8060063,0.803921568627451,0.0020847313725489425,0.000-0.005,Heavy Favorite (<-300),100,False,-100.0,B
2024-11-24,lipscomb_vs_jackson state_20241124,Team A,Team B,A,Team A,-1650.0,0.95098937,0.9428571428571428,0.008132227142857107,0.005-0.010,Heavy Favorite (<-300),100,True,6.060606060606055,A
2025-02-01,lipscomb_vs_bellarmine_20250201,Team A,Team B,A,Team A,-2400.0,0.9620514,0.96,0.0020514000000000365,0.000-0.005,Heavy Favorite (<-300),100,True,4.166666666666674,A
2025-02-13,lipscomb_vs_stetson_20250213,Team A,Team B,A,Team A,-2100.0,0.9570866,0.9545454545454546,0.0025411454545454237,0.000-0.005,Heavy Favorite (<-300),100,True,4.761904761904767,A
2024-11-23,long-beach-state_vs_fresno state_20241123,Team A,Team B,B,Team B,142.0,0.41745687,0.4132231404958678,0.0042337295041322,0.000-0.005,Slight Underdog (+110 to +150),100,True,142.0,B
2025-02-22,long-beach-state_vs_uc santa barbara_20250222,Team A,Team B,B,Team B,-325.0,0.76564693,0.7647058823529411,0.0009410476470588236,0.000-0.005,Heavy Favorite (<-300),100,True,30.76923076923077,B
2024-11-16,longwood_vs_ut martin_20241116,Team A,Team B,A,Team A,-850.0,0.8980047,0.8947368421052632,0.0032678578947368253,0.000-0.005,Heavy Favorite (<-300),100,True,11.764705882352944,A
2024-12-14,longwood_vs_north carolina central_20241214,Team A,Team B,A,Team A,-375.0,0.83633846,0.7894736842105263,0.04686477578947368,0.045-0.050,Heavy Favorite (<-300),100,False,-100.0,B
2025-01-04,longwood_vs_charleston southern_20250104,Team A,Team B,A,Team A,-410.0,0.8448881,0.803921568627451,0.04096653137254902,0.040-0.045,Heavy Favorite (<-300),100,True,24.390243902439025,A
2025-01-16,longwood_vs_high point_20250116,Team A,Team B,A,Team A,149.0,0.41458645,0.40160642570281124,0.012980024297188753,0.010-0.015,Slight Underdog (+110 to +150),100,True,149.00000000000003,A
2024-11-19,louisiana-lafayette_vs_rice_20241119,Team A,Team B,B,Team B,141.0,0.42603374000000005,0.4149377593360996,0.01109598066390044,0.010-0.015,Slight Underdog (+110 to +150),100,True,141.0,B
2025-01-25,louisiana-monroe_vs_appalachian state_20250125,Team A,Team B,B,Team B,-632.0,0.88148108,0.8633879781420765,0.018093101857923566,0.015-0.020,Heavy Favorite (<-300),100,True,15.822784810126578,B
2024-11-29,louisiana-state_vs_northwestern state_20241129,Team A,Team B,A,Team A,-2500.0,0.9690619,0.9615384615384616,0.0075234384615384675,0.005-0.010,Heavy Favorite (<-300),100,True,4.0000000000000036,A
2025-01-04,louisiana-state_vs_vanderbilt_20250104,Team A,Team B,A,Team A,111.0,0.47516066,0.47393364928909953,0.001227010710900478,0.000-0.005,Slight Underdog (+110 to +150),100,False,-100.0,B
2025-02-25,louisiana-state_vs_tennessee_20250225,Team A,Team B,B,Team B,-600.0,0.86284913,0.8571428571428571,0.005706272857142869,0.005-0.010,Heavy Favorite (<-300),100,True,16.666666666666675,B
2025-01-25,louisiana-tech_vs_middle tennessee_20250125,Team A,Team B,B,Team B,124.0,0.45391159999999997,0.44642857142857145,0.007483028571428518,0.005-0.010,Slight Underdog (+110 to +150),100,False,-100.0,A
2025-02-15,louisiana-tech_vs_jacksonville state_20250215,Team A,Team B,B,Team B,140.0,0.4546943,0.4166666666666667,0.03802763333333331,0.035-0.040,Slight Underdog (+110 to +150),100,True,140.0,B
2025-01-28,louisville_vs_wake forest_20250128,Team A,Team B,A,Team A,-485.0,0.8451001,0.8290598290598291,0.01604027094017091,0.015-0.020,Heavy Favorite (<-300),100,True,20.618556701030922,A
2025-02-08,louisville_vs_miami (fl)_20250208,Team A,Team B,A,Team A,-2100.0,0.9572388,0.9545454545454546,0.0026933454545453595,0.000-0.005,Heavy Favorite (<-300),100,True,4.761904761904767,A
2024-12-03,loyola-il_vs_eastern michigan_20241203,Team A,Team B,A,Team A,-2500.0,0.9665433,0.9615384615384616,0.00500483846153843,0.005-0.010,Heavy Favorite (<-300),100,True,4.0000000000000036,A
2024-12-15,loyola-il_vs_san francisco_20241215,Team A,Team B,A,Team A,150.0,0.43695062,0.4,0.03695061999999999,0.035-0.040,Slight Underdog (+110 to +150),100,False,-100.0,B
2024-11-22,loyola-marymount_vs_north dakota_20241122,Team A,Team B,A,Team A,-592.0,0.8569916,0.8554913294797688,0.0015002705202311617,0.000-0.005,Heavy Favorite (<-300),100,False,-100.0,B
2024-12-18,loyola-marymount_vs_uc santa barbara_20241218,Team A,Team B,B,Team B,115.0,0.46686274000000005,0.46511627906976744,0.0017464609302326184,0.000-0.005,Slight Underdog (+110 to +150),100,False,-100.0,A
2025-01-25,loyola-md_vs_holy cross_20250125,Team A,Team B,B,Team B,140.0,0.42846673999999996,0.4166666666666667,0.011800073333333272,0.010-0.015,Slight Underdog (+110 to +150),100,True,140.0,B
2024-11-15,manhattan_vs_fordham_20241115,Team A,Team B,B,Team B,-360.0,0.79131074,0.782608695652174,0.008702044347826066,0.005-0.010,Heavy Favorite (<-300),100,False,-100.0,A
2025-03-08,manhattan_vs_siena_20250308,Team A,Team B,B,Team B,142.0,0.423837,0.4132231404958678,0.01061385950413224,0.010-0.015,Slight Underdog (+110 to +150),100,False,-100.0,A
2024-11-19,marist_vs_dartmouth_20241119,Team A,Team B,A,Team A,-455.0,0.82995474,0.8198198198198198,0.010134920180180251,0.010-0.015,Heavy Favorite (<-300),100,True,21.97802197802199,A
2025-01-05,marist_vs_quinnipiac_20250105,Team A,Team B,B,Team B,100.0,0.5117204200000001,0.5,0.011720420000000065,0.010-0.015,Pick'em Underdog (+100 to +110),100,False,-100.0,A
2025-01-18,marist_vs_rider_20250118,Team A,Team B,A,Team A,-395.0,0.8367204,0.797979797979798,0.03874060202020202,0.035-0.040,Heavy Favorite (<-300),100,False,-100.0,B
2025-03-02,marist_vs_saint peter's_20250302,Team A,Team B,B,Team B,146.0,0.4180201,0.4065040650406504,0.011516034959349608,0.010-0.015,Slight Underdog (+110 to +150),100,True,146.0,B
2025-01-03,marquette_vs_creighton_20250103,Team A,Team B,A,Team A,-528.0,0.84483206,0.8407643312101911,0.004067728789808878,0.000-0.005,Heavy Favorite (<-300),100,True,18.939393939393945,A
2025-01-18,marquette_vs_xavier_20250118,Team A,Team B,A,Team A,-550.0,0.8547263,0.8461538461538461,0.008572453846153905,0.005-0.010,Heavy Favorite (<-300),100,False,-100.0,B
2025-01-24,marquette_vs_villanova_20250124,Team A,Team B,A,Team A,-500.0,0.83430856,0.8333333333333334,0.0009752266666666065,0.000-0.005,Heavy Favorite (<-300),100,True,19.999999999999996,A
2025-02-18,marquette_vs_seton hall_20250218,Team A,Team B,A,Team A,-2500.0,0.968594,0.9615384615384616,0.007055538461538391,0.005-0.010,Heavy Favorite (<-300),100,True,4.0000000000000036,A
2024-11-16,marshall_vs_bellarmine_20241116,Team A,Team B,A,Team A,-500.0,0.8550081,0.8333333333333334,0.02167476666666668,0.020-0.025,Heavy Favorite (<-300),100,True,19.999999999999996,A
2025-02-25,marshall_vs_old dominion_20250225,Team A,Team B,A,Team A,-500.0,0.8421683,0.8333333333333334,0.00883496666666661,0.005-0.010,Heavy Favorite (<-300),100,True,19.999999999999996,A
2025-01-13,maryland_vs_minnesota_20250113,Team A,Team B,A,Team A,-1600.0,0.941591,0.9411764705882353,0.0004145294117646747,0.000-0.005,Heavy Favorite (<-300),100,True,6.25,A
2025-01-19,maryland_vs_nebraska_20250119,Team A,Team B,A,Team A,-500.0,0.8512497,0.8333333333333334,0.017916366666666628,0.015-0.020,Heavy Favorite (<-300),100,True,19.999999999999996,A
2025-02-09,maryland_vs_rutgers_20250209,Team A,Team B,A,Team A,-465.0,0.83264023,0.8230088495575221,0.00963138044247791,0.005-0.010,Heavy Favorite (<-300),100,True,21.505376344086024,A
2025-01-18,maryland-baltimore-county_vs_maine_20250118,Team A,Team B,B,Team B,130.0,0.45237039999999995,0.43478260869565216,0.01758779130434779,0.015-0.020,Slight Underdog (+110 to +150),100,True,129.99999999999997,B
2025-03-01,maryland-baltimore-county_vs_vermont_20250301,Team A,Team B,B,Team B,-341.0,0.77556875,0.7732426303854876,0.0023261196145124563,0.000-0.005,Heavy Favorite (<-300),100,True,29.325513196480934,B
2025-02-04,massachusetts_vs_saint louis_20250204,Team A,Team B,A,Team A,102.0,0.50398874,0.49504950495049505,0.008939235049505001,0.005-0.010,Pick'em Underdog (+100 to +110),100,False,-100.0,B
2025-03-08,massachusetts_vs_loyola chicago_20250308,Team A,Team B,A,Team A,142.0,0.43753552,0.4132231404958678,0.02431237950413223,0.020-0.025,Slight Underdog (+110 to +150),100,False,-100.0,B
2024-11-25,massachusetts-lowell_vs_merrimack_20241125,Team A,Team B,A,Team A,-310.0,0.7599634,0.7560975609756098,0.003865839024390194,0.000-0.005,Heavy Favorite (<-300),100,True,32.258064516129025,A
2025-03-01,massachusetts-lowell_vs_binghamton_20250301,Team A,Team B,A,Team A,-410.0,0.8131637,0.803921568627451,0.009242131372549034,0.005-0.010,Heavy Favorite (<-300),100,True,24.390243902439025,A
2025-02-03,mcneese-state_vs_incarnate word_20250203,Team A,Team B,A,Team A,-1650.0,0.9450415,0.9428571428571428,0.0021843571428571407,0.000-0.005,Heavy Favorite (<-300),100,True,6.060606060606055,A
2025-02-08,mcneese-state_vs_northwestern state_20250208,Team A,Team B,A,Team A,-2400.0,0.9621008,0.96,0.0021008000000000138,0.000-0.005,Heavy Favorite (<-300),100,True,4.166666666666674,A
2025-03-11,mcneese-state_vs_northwestern state_20250311,Team A,Team B,A,Team A,-1650.0,0.94437337,0.9428571428571428,0.0015162271428571517,0.000-0.005,Heavy Favorite (<-300),100,True,6.060606060606055,A
2024-11-26,memphis_vs_michigan state_20241126,Team A,Team B,A,Team A,120.0,0.47778973,0.45454545454545453,0.023244275454545493,0.020-0.025,Slight Underdog (+110 to +150),100,True,120.00000000000001,A
2024-12-21,memphis_vs_mississippi state_20241221,Team A,Team B,A,Team A,109.0,0.5049141,0.4784688995215311,0.026445200478468933,0.025-0.030,Pick'em Underdog (+100 to +110),100,False,-100.0,B
2025-01-26,memphis_vs_uab_20250126,Team A,Team B,A,Team A,-305.0,0.767347,0.7530864197530864,0.014260580246913568,0.010-0.015,Heavy Favorite (<-300),100,True,32.78688524590163,A
2025-02-23,memphis_vs_florida atlantic_20250223,Team A,Team B,A,Team A,-395.0,0.81733084,0.797979797979798,0.01935104202020199,0.015-0.020,Heavy Favorite (<-300),100,True,25.31645569620253,A
2025-03-15,memphis_vs_tulane_20250315,Team A,Team B,A,Team A,-440.0,0.8176563,0.8148148148148148,0.002841485185185233,0.000-0.005,Heavy Favorite (<-300),100,True,22.72727272727273,A
2024-11-26,mercer_vs_miami (oh)_20241126,Team A,Team B,A,Team A,146.0,0.45066288,0.4065040650406504,0.04415881495934959,0.040-0.045,Slight Underdog (+110 to +150),100,False,-100.0,B
2025-02-15,mercer_vs_vmi_20250215,Team A,Team B,A,Team A,-350.0,0.782936,0.7777777777777778,0.005158222222222175,0.005-0.010,Heavy Favorite (<-300),100,False,-100.0,B
2025-03-01,mercer_vs_western carolina_20250301,Team A,Team B,A,Team A,-397.0,0.8405507,0.7987927565392354,0.04175794346076456,0.040-0.045,Heavy Favorite (<-300),100,True,25.188916876574297,A
2025-01-12,merrimack_vs_manhattan_20250112,Team A,Team B,A,Team A,-361.0,0.78457344,0.7830802603036876,0.0014931796963123523,0.000-0.005,Heavy Favorite (<-300),100,True,27.70083102493075,A
2025-01-31,merrimack_vs_mount st. mary's_20250131,Team A,Team B,A,Team A,-440.0,0.8273984,0.8148148148148148,0.012583585185185209,0.010-0.015,Heavy Favorite (<-300),100,False,-100.0,B
2025-03-14,merrimack_vs_mount st. mary's_20250314,Team A,Team B,A,Team A,-407.0,0.8061524,0.8027613412228797,0.003391058777120315,0.000-0.005,Heavy Favorite (<-300),100,False,-100.0,B
2024-12-15,miami-fl_vs_presbyterian_20241215,Team A,Team B,A,Team A,-2500.0,0.9627494,0.9615384615384616,0.0012109384615384133,0.000-0.005,Heavy Favorite (<-300),100,True,4.0000000000000036,A
2025-01-08,miami-fl_vs_florida state_20250108,Team A,Team B,B,Team B,126.0,0.4784899,0.4424778761061947,0.03601202389380531,0.035-0.040,Slight Underdog (+110 to +150),100,True,125.99999999999997,B
2025-01-29,miami-fl_vs_virginia_20250129,Team A,Team B,B,Team B,122.0,0.49497736000000003,0.45045045045045046,0.044526909549549576,0.040-0.045,Slight Underdog (+110 to +150),100,True,121.99999999999997,B
2025-02-01,miami-fl_vs_notre dame_20250201,Team A,Team B,B,Team B,-344.0,0.79107499,0.7747747747747747,0.01630021522522529,0.015-0.020,Heavy Favorite (<-300),100,False,-100.0,A
