date,game_id,team_a,team_b,chosen_side,chosen_team,chosen_odds,our_prob,implied_prob,edge,edge_bucket,odds_bucket,zone,flat_bet_amount,flat_profit,kelly_bet_amount,kelly_profit,bet_won,actual_winner,year
2023-01-28,cornell_vs_brown_20230128,Team A,Team B,A,,-335.0,0.7799932,0.7701149425287356,0.009878257471264473,0.005-0.010,Heavy Favorite,heavy_favorite,100,29.850746268656714,894.1161587084825,266.9003458831291,True,A,2023
2023-03-10,creighton_vs_xavier_20230310,Team A,Team B,B,,142.0,0.4256873,0.4132231404958678,0.01246415950413221,0.010-0.015,Slight Underdog,slight_underdog,100,142.0,447.66138203128645,635.6791624844267,True,B,2023
2022-11-20,davidson_vs_old dominion_20221120,Team A,Team B,B,,147.0,0.4102644,0.4048582995951417,0.005406100404858283,0.005-0.010,Slight Underdog,slight_underdog,100,-100.0,197.21021063558274,-197.21021063558274,False,A,2023
2022-11-25,davidson_vs_san francisco_20221125,Team A,Team B,B,,125.0,0.46206146000000003,0.4444444444444444,0.017617015555555615,0.015-0.020,Slight Underdog,slight_underdog,100,-100.0,682.1933438690141,-682.1933438690141,False,A,2023
2023-01-31,davidson_vs_vcu_20230131,Team A,Team B,A,,145.0,0.41416606,0.40816326530612246,0.0060027946938775445,0.005-0.010,Slight Underdog,slight_underdog,100,-100.0,211.28047857390547,-211.28047857390547,False,B,2023
2022-11-24,dayton_vs_nc state_20221124,Team A,Team B,B,,146.0,0.4348478,0.4065040650406504,0.02834373495934961,0.025-0.030,Slight Underdog,slight_underdog,100,146.0,984.7358301776839,1437.7143120594185,True,B,2023
2023-03-12,dayton_vs_vcu_20230312,Team A,Team B,A,,125.0,0.44572628,0.4444444444444444,0.001281835555555555,0.000-0.005,Slight Underdog,slight_underdog,100,-100.0,50.89294865940671,-50.89294865940671,False,B,2023
2022-12-31,delaware_vs_elon_20221231,Team A,Team B,A,,-850.0,0.89730906,0.8947368421052632,0.002572217894736828,0.000-0.005,Heavy Favorite,heavy_favorite,100,11.764705882352944,537.7506553587492,63.264782983382275,True,A,2023
2023-02-18,delaware_vs_unc wilmington_20230218,Team A,Team B,B,,104.0,0.4907469,0.49019607843137253,0.0005508215686274576,0.000-0.005,Pickem Underdog,pickem_underdog,100,-100.0,23.845371116168295,-23.845371116168295,False,A,2023
2023-01-09,delaware-state_vs_norfolk state_20230109,Team A,Team B,B,,-896.0,0.908255674,0.8995983935742972,0.008657280425702796,0.005-0.010,Heavy Favorite,heavy_favorite,100,11.16071428571428,1900.9366915448634,212.15811289563194,True,B,2023
2023-03-08,delaware-state_vs_north carolina central_20230308,Team A,Team B,B,,-688.0,0.88610457,0.8730964467005076,0.013008123299492413,0.010-0.015,Heavy Favorite,heavy_favorite,100,14.534883720930235,2281.535025556217,331.6184630168921,True,B,2023
2022-12-29,denver_vs_kansas city_20221229,Team A,Team B,B,,132.0,0.46210209999999996,0.43103448275862066,0.031067617241379297,0.030-0.035,Slight Underdog,slight_underdog,100,-100.0,1233.4769360355529,-1233.4769360355529,False,A,2023
2022-12-31,denver_vs_oral roberts_20221231,Team A,Team B,B,,-600.0,0.86433621,0.8571428571428571,0.007193352857142954,0.005-0.010,Heavy Favorite,heavy_favorite,100,16.666666666666675,1075.3561929302407,179.2260321550402,True,B,2023
2022-11-30,depaul_vs_samford_20221130,Team A,Team B,B,,146.0,0.41873610000000006,0.4065040650406504,0.012232034959349658,0.010-0.015,Slight Underdog,slight_underdog,100,-100.0,443.8471118027431,-443.8471118027431,False,A,2023
2023-01-31,depaul_vs_connecticut_20230131,Team A,Team B,B,,-700.0,0.89780304,0.875,0.022803039999999997,0.020-0.025,Heavy Favorite,heavy_favorite,100,14.28571428571428,3847.6075840823537,549.6582262974789,True,B,2023
2023-03-04,depaul_vs_creighton_20230304,Team A,Team B,B,,-753.0,0.89206883,0.8827667057444314,0.009302124255568645,0.005-0.010,Heavy Favorite,heavy_favorite,100,13.280212483399723,1717.1657682298783,228.04326271313104,True,B,2023
2022-11-14,drake_vs_wofford_20221114,Team A,Team B,A,,-765.0,0.89406693,0.884393063583815,0.009673866416185062,0.005-0.010,Heavy Favorite,heavy_favorite,100,13.0718954248366,1829.9940089819888,239.21490313490045,True,A,2023
2023-01-07,drake_vs_murray state_20230107,Team A,Team B,A,,-525.0,0.848314,0.84,0.008314000000000044,0.005-0.010,Heavy Favorite,heavy_favorite,100,19.047619047619047,1148.8100220502254,218.8209565809953,True,A,2023
2023-01-14,drake_vs_bradley_20230114,Team A,Team B,B,,125.0,0.463391,0.4444444444444444,0.018946555555555578,0.015-0.020,Slight Underdog,slight_underdog,100,-100.0,761.4445790858164,-761.4445790858164,False,A,2023
2023-02-01,drake_vs_northern iowa_20230201,Team A,Team B,A,,-400.0,0.820894,0.8,0.020893999999999968,0.020-0.025,Heavy Favorite,heavy_favorite,100,25.0,2252.981256244718,563.2453140611796,True,A,2023
2023-01-31,duke_vs_wake forest_20230131,Team A,Team B,A,,-385.0,0.8265904,0.7938144329896907,0.03277596701030927,0.030-0.035,Heavy Favorite,heavy_favorite,100,25.974025974025984,3517.712408457904,913.6915346643909,True,A,2023
2022-12-31,duquesne_vs_rhode island_20221231,Team A,Team B,A,,-450.0,0.83041054,0.8181818181818182,0.012228721818181798,0.010-0.015,Heavy Favorite,heavy_favorite,100,22.222222222222232,1549.809075144791,344.4020166988426,True,A,2023
2023-01-25,duquesne_vs_loyola chicago_20230125,Team A,Team B,A,,-365.0,0.80391973,0.7849462365591398,0.0189734934408603,0.015-0.020,Heavy Favorite,heavy_favorite,100,27.397260273972602,2063.372924294792,565.3076504917238,True,A,2023
2022-11-16,east-carolina_vs_hampton_20221116,Team A,Team B,A,,-550.0,0.8473147,0.8461538461538461,0.001160853846153831,0.000-0.005,Heavy Favorite,heavy_favorite,100,18.181818181818187,180.73453666926275,32.860824848956874,True,A,2023
2023-03-09,east-carolina_vs_south florida_20230309,Team A,Team B,A,,143.0,0.41648635,0.411522633744856,0.004963716255144024,0.000-0.005,Slight Underdog,slight_underdog,100,142.99999999999997,202.3125577532479,289.30695758714444,True,A,2023
2022-12-07,eastern-illinois_vs_ball state_20221207,Team A,Team B,B,,-650.0,0.887506954,0.8666666666666667,0.02084028733333332,0.020-0.025,Heavy Favorite,heavy_favorite,100,15.384615384615374,3794.1777137789345,583.7196482736819,True,B,2023
2022-12-22,eastern-kentucky_vs_unc greensboro_20221222,Team A,Team B,A,,130.0,0.47676632,0.43478260869565216,0.04198371130434786,0.040-0.045,Slight Underdog,slight_underdog,100,129.99999999999997,1846.450565865336,2400.3857356249364,True,A,2023
2023-02-18,eastern-kentucky_vs_north alabama_20230218,Team A,Team B,A,,-397.0,0.8201262,0.7987927565392354,0.0213334434607646,0.020-0.025,Heavy Favorite,heavy_favorite,100,-100.0,2890.16826711384,-2890.16826711384,False,B,2023
2023-02-28,eastern-kentucky_vs_north alabama_20230228,Team A,Team B,A,,-363.0,0.7980641,0.7840172786177105,0.01404682138228952,0.010-0.015,Heavy Favorite,heavy_favorite,100,27.548209366391198,1584.8535165737642,436.59876489635394,True,A,2023
2023-02-11,eastern-michigan_vs_toledo_20230211,Team A,Team B,B,,-700.0,0.90011895,0.875,0.025118949999999973,0.025-0.030,Heavy Favorite,heavy_favorite,100,14.28571428571428,4984.638714516186,712.0912449308835,True,B,2023
2023-01-14,eastern-washington_vs_idaho_20230114,Team A,Team B,A,,-525.0,0.84666675,0.84,0.006666750000000055,0.005-0.010,Heavy Favorite,heavy_favorite,100,19.047619047619047,1063.232532571157,202.52048239450608,True,A,2023
2023-02-18,eastern-washington_vs_northern colorado_20230218,Team A,Team B,A,,-375.0,0.8111158,0.7894736842105263,0.021642115789473726,0.020-0.025,Heavy Favorite,heavy_favorite,100,26.66666666666666,2643.994906257395,705.0653083353052,True,A,2023
2023-02-22,east-tennessee-state_vs_the citadel_20230222,Team A,Team B,A,,-330.0,0.7869217,0.7674418604651163,0.019479839534883636,0.015-0.020,Heavy Favorite,heavy_favorite,100,30.303030303030297,2213.4327017798155,670.7371823575197,True,A,2023
2023-01-21,elon_vs_towson_20230121,Team A,Team B,B,,-600.0,0.85998818,0.8571428571428571,0.0028453228571428957,0.000-0.005,Heavy Favorite,heavy_favorite,100,16.666666666666675,539.6698070950135,89.94496784916896,True,B,2023
2023-01-26,elon_vs_hofstra_20230126,Team A,Team B,B,,-550.0,0.8560287,0.8461538461538461,0.00987485384615383,0.005-0.010,Heavy Favorite,heavy_favorite,100,18.181818181818187,1744.945365015924,317.262793639259,True,B,2023
2023-02-16,elon_vs_college of charleston_20230216,Team A,Team B,B,,-952.0,0.91109118,0.9049429657794676,0.006148214220532355,0.005-0.010,Heavy Favorite,heavy_favorite,100,10.504201680672276,1778.8589939709907,186.85493634149074,True,B,2023
2023-01-25,evansville_vs_belmont_20230125,Team A,Team B,B,,-861.0,0.9131089,0.8959417273673257,0.01716717263267431,0.015-0.020,Heavy Favorite,heavy_favorite,100,11.61440185830429,4568.141931614453,530.5623613954066,True,B,2023
2023-02-01,evansville_vs_indiana state_20230201,Team A,Team B,B,,-972.0,0.92658024,0.9067164179104478,0.019863822089552285,0.015-0.020,Heavy Favorite,heavy_favorite,100,10.288065843621407,6009.216361538156,618.2321359607162,True,B,2023
2023-02-08,evansville_vs_northern iowa_20230208,Team A,Team B,B,,-530.0,0.8533068699999999,0.8412698412698413,0.012037028730158661,0.010-0.015,Heavy Favorite,heavy_favorite,100,-100.0,2186.9136745906567,-2186.9136745906567,False,A,2023
2023-02-12,evansville_vs_missouri state_20230212,Team A,Team B,B,,-400.0,0.8094621,0.8,0.009462099999999918,0.005-0.010,Heavy Favorite,heavy_favorite,100,25.0,1260.8971300921653,315.2242825230413,True,B,2023
2023-01-06,fairfield_vs_niagara_20230106,Team A,Team B,B,,145.0,0.44614464,0.40816326530612246,0.03798137469387752,0.035-0.040,Slight Underdog,slight_underdog,100,145.00000000000003,1730.6028410165673,2509.374119474023,True,B,2023
2023-01-29,fairfield_vs_rider_20230129,Team A,Team B,B,,116.0,0.47025025,0.46296296296296297,0.007287287037037016,0.005-0.010,Slight Underdog,slight_underdog,100,116.00000000000001,399.9742685769328,463.9701515492421,True,B,2023
2023-01-07,fairleigh-dickinson_vs_liu_20230107,Team A,Team B,A,,-765.0,0.8853343,0.884393063583815,0.0009412364161850428,0.000-0.005,Heavy Favorite,heavy_favorite,100,13.0718954248366,243.76313693033836,31.864462343835076,True,A,2023
2022-11-24,florida_vs_xavier_20221124,Team A,Team B,A,,107.0,0.5011978,0.4830917874396135,0.01810601256038652,0.015-0.020,Pickem Underdog,pickem_underdog,100,-100.0,1049.8434635639876,-1049.8434635639876,False,B,2023
2022-11-19,florida-atlantic_vs_detroit mercy_20221119,Team A,Team B,A,,-525.0,0.86497784,0.84,0.02497784000000003,0.020-0.025,Heavy Favorite,heavy_favorite,100,19.047619047619047,4515.075202604853,860.0143243056863,True,A,2023
2023-01-07,florida-atlantic_vs_charlotte_20230107,Team A,Team B,A,,-400.0,0.8287633,0.8,0.028763299999999936,0.025-0.030,Heavy Favorite,heavy_favorite,100,25.0,4283.16201356376,1070.79050339094,True,A,2023
2023-01-14,florida-atlantic_vs_north texas_20230114,Team A,Team B,B,,142.0,0.4260104,0.4132231404958678,0.012787259504132231,0.010-0.015,Slight Underdog,slight_underdog,100,-100.0,672.3583633253089,-672.3583633253089,False,A,2023
2023-01-26,florida-atlantic_vs_middle tennessee_20230126,Team A,Team B,A,,-425.0,0.8257727,0.8095238095238095,0.016248890476190492,0.015-0.020,Heavy Favorite,heavy_favorite,100,23.529411764705888,2574.6035923015734,605.7890805415468,True,A,2023
2023-01-28,florida-atlantic_vs_western kentucky_20230128,Team A,Team B,A,,-768.0,0.9069813,0.8847926267281107,0.022188673271889336,0.020-0.025,Heavy Favorite,heavy_favorite,100,13.020833333333325,5929.380364966108,772.0547350216282,True,A,2023
2023-02-11,florida-atlantic_vs_louisiana tech_20230211,Team A,Team B,A,,-600.0,0.86672103,0.8571428571428571,0.009578172857142908,0.005-0.010,Heavy Favorite,heavy_favorite,100,16.666666666666675,2115.903217954243,352.65053632570726,True,A,2023
2023-02-25,florida-atlantic_vs_utep_20230225,Team A,Team B,A,,-763.0,0.8868805,0.884125144843569,0.002755355156430994,0.000-0.005,Heavy Favorite,heavy_favorite,100,13.106159895150714,758.8039696572687,99.45006155403254,True,A,2023
2023-03-09,florida-atlantic_vs_western kentucky_20230309,Team A,Team B,A,,-588.0,0.8582314,0.8546511627906976,0.0035802372093023394,0.000-0.005,Heavy Favorite,heavy_favorite,100,17.006802721088434,788.4838756139942,134.0958972132643,True,A,2023
2023-04-01,florida-atlantic_vs_san diego state_20230401,Team A,Team B,A,,129.0,0.45671278,0.4366812227074236,0.020031557292576385,0.020-0.025,Slight Underdog,slight_underdog,100,-100.0,1143.0588068224067,-1143.0588068224067,False,B,2023
2022-11-21,florida-gulf-coast_vs_northern kentucky_20221121,Team A,Team B,A,,127.0,0.45211154,0.44052863436123346,0.011582905638766516,0.010-0.015,Slight Underdog,slight_underdog,100,127.0,641.8344209565204,815.1297146147809,True,A,2023
2022-12-21,florida-gulf-coast_vs_canisius_20221221,Team A,Team B,A,,-635.0,0.8677222,0.8639455782312925,0.003776621768707522,0.000-0.005,Heavy Favorite,heavy_favorite,100,15.748031496062985,883.1726886063867,139.08231316636005,True,A,2023
2023-02-22,florida-gulf-coast_vs_lipscomb_20230222,Team A,Team B,B,,132.0,0.4367455,0.43103448275862066,0.005711017241379346,0.005-0.010,Slight Underdog,slight_underdog,100,132.00000000000003,320.75737203342425,423.3997310841201,True,B,2023
2023-01-07,florida-international_vs_uab_20230107,Team A,Team B,B,,-750.0,0.89419454,0.8823529411764706,0.01184159882352942,0.010-0.015,Heavy Favorite,heavy_favorite,100,-100.0,3259.0784525100194,-3259.0784525100194,False,A,2023
2023-01-11,florida-international_vs_florida atlantic_20230111,Team A,Team B,B,,-550.0,0.85996054,0.8461538461538461,0.01380669384615385,0.010-0.015,Heavy Favorite,heavy_favorite,100,18.181818181818187,2613.3381131876636,475.152384215939,True,B,2023
2022-11-24,florida-state_vs_siena_20221124,Team A,Team B,A,,-410.0,0.8062633,0.803921568627451,0.002341731372549005,0.000-0.005,Heavy Favorite,heavy_favorite,100,-100.0,353.4508188626056,-353.4508188626056,False,B,2023
2023-01-07,florida-state_vs_georgia tech_20230107,Team A,Team B,B,,125.0,0.48145079999999996,0.4444444444444444,0.03700635555555554,0.035-0.040,Slight Underdog,slight_underdog,100,-100.0,1947.8371207149419,-1947.8371207149419,False,A,2023
2022-11-22,fordham_vs_stonehill_20221122,Team A,Team B,A,,-834.0,0.89721406,0.892933618843683,0.004280441156316983,0.000-0.005,Heavy Favorite,heavy_favorite,100,11.990407673860904,1091.1933154100168,130.83852702757986,True,A,2023
2022-11-27,fordham_vs_harvard_20221127,Team A,Team B,B,,132.0,0.4528251,0.43103448275862066,0.021790617241379318,0.020-0.025,Slight Underdog,slight_underdog,100,-100.0,1050.3324221559753,-1050.3324221559753,False,A,2023
2023-01-28,fordham_vs_george washington_20230128,Team A,Team B,B,,143.0,0.42011445999999997,0.411522633744856,0.008591826255143986,0.005-0.010,Slight Underdog,slight_underdog,100,-100.0,385.06950695368306,-385.06950695368306,False,A,2023
2022-11-23,fresno-state_vs_washington_20221123,Team A,Team B,A,,145.0,0.42981037,0.40816326530612246,0.02164710469387754,0.020-0.025,Slight Underdog,slight_underdog,100,-100.0,950.5912706755308,-950.5912706755308,False,B,2023
2022-12-17,fresno-state_vs_sacramento state_20221217,Team A,Team B,A,,-475.0,0.8280081,0.8260869565217391,0.0019211434782608894,0.000-0.005,Heavy Favorite,heavy_favorite,100,-100.0,276.592859585646,-276.592859585646,False,B,2023
2023-01-14,fresno-state_vs_air force_20230114,Team A,Team B,B,,120.0,0.46616393,0.45454545454545453,0.011618475454545474,0.010-0.015,Slight Underdog,slight_underdog,100,120.00000000000001,527.4481061549676,632.9377273859612,True,B,2023
2022-11-17,furman_vs_penn state_20221117,Team A,Team B,A,,124.0,0.48373416,0.44642857142857145,0.03730558857142857,0.035-0.040,Slight Underdog,slight_underdog,100,-100.0,1711.396873960083,-1711.396873960083,False,B,2023
2023-02-04,furman_vs_wofford_20230204,Team A,Team B,A,,-550.0,0.853984,0.8461538461538461,0.00783015384615382,0.005-0.010,Heavy Favorite,heavy_favorite,100,18.181818181818187,1205.4074733756577,219.16499515921055,True,A,2023
2023-03-05,furman_vs_western carolina_20230305,Team A,Team B,A,,-794.0,0.89105535,0.8881431767337807,0.0029121732662192867,0.000-0.005,Heavy Favorite,heavy_favorite,100,12.594458438287148,622.3079635021752,78.37631782143261,True,A,2023
2022-11-30,george-mason_vs_hofstra_20221130,Team A,Team B,B,,139.0,0.4473551,0.41841004184100417,0.02894505815899584,0.025-0.030,Slight Underdog,slight_underdog,100,-100.0,1193.5204226418714,-1193.5204226418714,False,A,2023
2022-12-31,george-mason_vs_richmond_20221231,Team A,Team B,B,,138.0,0.4303015,0.42016806722689076,0.010133432773109241,0.010-0.015,Slight Underdog,slight_underdog,100,-100.0,398.2502490617438,-398.2502490617438,False,A,2023
2023-03-08,george-mason_vs_richmond_20230308,Team A,Team B,B,,139.0,0.42450637,0.41841004184100417,0.006096328158995856,0.005-0.010,Slight Underdog,slight_underdog,100,-100.0,234.6907531477464,-234.6907531477464,False,A,2023
2022-12-16,georgetown_vs_xavier_20221216,Team A,Team B,B,,-600.0,0.86587763,0.8571428571428571,0.008734772857142858,0.005-0.010,Heavy Favorite,heavy_favorite,100,16.666666666666675,1354.6210464875317,225.77017441458872,True,B,2023
2023-01-24,georgetown_vs_depaul_20230124,Team A,Team B,A,,105.0,0.48882413,0.4878048780487805,0.0010192519512195464,0.000-0.005,Pickem Underdog,pickem_underdog,100,104.99999999999999,44.536654012591505,46.76348671322107,True,A,2023
2023-02-11,georgetown_vs_marquette_20230211,Team A,Team B,B,,-650.0,0.875094175,0.8666666666666667,0.008427508333333278,0.005-0.010,Heavy Favorite,heavy_favorite,100,15.384615384615374,1417.5501211833914,218.0846340282139,True,B,2023
2022-11-26,george-washington_vs_new hampshire_20221126,Team A,Team B,A,,-521.0,0.83945465,0.8389694041867954,0.00048524581320452675,0.000-0.005,Heavy Favorite,heavy_favorite,100,19.193857965451055,68.23922191894745,13.097739331851718,True,A,2023
2022-11-30,george-washington_vs_south carolina_20221130,Team A,Team B,B,,135.0,0.45492953,0.425531914893617,0.029397615106383,0.025-0.030,Slight Underdog,slight_underdog,100,-100.0,1159.5192912008501,-1159.5192912008501,False,A,2023
2022-11-27,georgia_vs_east tennessee state_20221127,Team A,Team B,A,,-450.0,0.8347435,0.8181818181818182,0.01656168181818174,0.015-0.020,Heavy Favorite,heavy_favorite,100,22.222222222222232,1958.3290185192634,435.1842263376143,True,A,2023
2023-01-19,georgia-southern_vs_louisianaâmonroe_20230119,Team A,Team B,A,,-400.0,0.816689,0.8,0.016688999999999954,0.015-0.020,Heavy Favorite,heavy_favorite,100,-100.0,1830.2991320814615,-1830.2991320814615,False,B,2023
2023-02-22,georgia-southern_vs_coastal carolina_20230222,Team A,Team B,A,,-310.0,0.76074576,0.7560975609756098,0.004648199024390287,0.000-0.005,Heavy Favorite,heavy_favorite,100,32.258064516129025,383.13238015340187,123.5910903720651,True,A,2023
2022-11-20,georgia-state_vs_unc asheville_20221120,Team A,Team B,A,,101.0,0.50273246,0.4975124378109453,0.005220022189054763,0.005-0.010,Pickem Underdog,pickem_underdog,100,100.99999999999997,210.1304651169021,212.23176976807108,True,A,2023
2023-02-11,georgia-state_vs_marshall_20230211,Team A,Team B,B,,-305.0,0.7707337599999999,0.7530864197530864,0.0176473402469135,0.015-0.020,Heavy Favorite,heavy_favorite,100,32.78688524590163,1460.862214588788,478.9712178979632,True,B,2023
2022-11-17,georgia-tech_vs_northern illinois_20221117,Team A,Team B,A,,-951.0,0.90981084,0.9048525214081827,0.004958318591817279,0.000-0.005,Heavy Favorite,heavy_favorite,100,10.515247108307047,1090.1134165133344,114.62811950718554,True,A,2023
2023-01-21,georgia-tech_vs_syracuse_20230121,Team A,Team B,A,,140.0,0.42728588,0.4166666666666667,0.010619213333333322,0.010-0.015,Slight Underdog,slight_underdog,100,-100.0,382.89826449226535,-382.89826449226535,False,B,2023
2022-11-27,grambling_vs_incarnate word_20221127,Team A,Team B,A,,-398.0,0.81541556,0.7991967871485943,0.016218772851405716,0.015-0.020,Heavy Favorite,heavy_favorite,100,-100.0,1667.9240737519806,-1667.9240737519806,False,B,2023
2022-12-03,grambling_vs_incarnate word_20221203,Team A,Team B,A,,-458.0,0.836191,0.8207885304659498,0.015402469534050223,0.015-0.020,Heavy Favorite,heavy_favorite,100,21.834061135371186,1631.4656388311228,356.2152049849614,True,A,2023
2023-01-04,grambling_vs_texas southern_20230104,Team A,Team B,A,,121.0,0.4977189,0.45248868778280543,0.04523021221719459,0.045-0.050,Slight Underdog,slight_underdog,100,121.0,1597.581830342255,1933.0740147141285,True,A,2023
2023-01-21,grambling_vs_mississippi valley state_20230121,Team A,Team B,A,,-435.0,0.8445645,0.8130841121495327,0.03148038785046736,0.030-0.035,Heavy Favorite,heavy_favorite,100,22.988505747126432,3582.5960809798144,823.5853059723709,True,A,2023
2022-11-29,grand-canyon_vs_alcorn state_20221129,Team A,Team B,A,,-981.0,0.90818995,0.9074930619796485,0.0006968880203515049,0.000-0.005,Heavy Favorite,heavy_favorite,100,10.193679918450549,166.45238819253356,16.967623668963647,True,A,2023
2023-01-21,grand-canyon_vs_utah valley_20230121,Team A,Team B,B,,116.0,0.4675591,0.46296296296296297,0.00459613703703704,0.000-0.005,Slight Underdog,slight_underdog,100,116.00000000000001,189.2445786158487,219.5237111943845,True,B,2023
2022-12-01,green-bay_vs_milwaukee_20221201,Team A,Team B,B,,-305.0,0.7657942799999999,0.7530864197530864,0.012707860246913505,0.010-0.015,Heavy Favorite,heavy_favorite,100,32.78688524590163,1149.3503552953123,376.83618206403673,True,B,2023
2022-12-17,hampton_vs_norfolk state_20221217,Team A,Team B,B,,-643.0,0.87257893,0.8654104979811574,0.007168432018842541,0.005-0.010,Heavy Favorite,heavy_favorite,100,15.552099533437014,1209.4983155619152,188.10238189143317,True,B,2023
2023-01-05,hampton_vs_hofstra_20230105,Team A,Team B,B,,-550.0,0.84931616,0.8461538461538461,0.0031623138461538414,0.000-0.005,Heavy Favorite,heavy_favorite,100,18.181818181818187,470.64469972188897,85.57176358579802,True,B,2023
2023-01-26,hampton_vs_delaware_20230126,Team A,Team B,B,,-525.0,0.84636573,0.84,0.006365730000000069,0.005-0.010,Heavy Favorite,heavy_favorite,100,-100.0,914.372449635237,-914.372449635237,False,A,2023
2022-12-18,harvard_vs_howard_20221218,Team A,Team B,A,,-519.0,0.84319705,0.8384491114701131,0.004747938529886864,0.000-0.005,Heavy Favorite,heavy_favorite,100,-100.0,648.5728366969677,-648.5728366969677,False,B,2023
2023-02-04,high-point_vs_charleston southern_20230204,Team A,Team B,B,,108.0,0.50010422,0.4807692307692308,0.019334989230769206,0.015-0.020,Pickem Underdog,pickem_underdog,100,-100.0,797.6115074574154,-797.6115074574154,False,A,2023
2023-01-19,hofstra_vs_unc wilmington_20230119,Team A,Team B,B,,145.0,0.43448526,0.40816326530612246,0.026321994693877526,0.025-0.030,Slight Underdog,slight_underdog,100,-100.0,917.1572986852956,-917.1572986852956,False,A,2023
2023-02-02,hofstra_vs_towson_20230202,Team A,Team B,B,,135.0,0.4259575,0.425531914893617,0.0004255851063829641,0.000-0.005,Slight Underdog,slight_underdog,100,-100.0,14.597869381757869,-14.597869381757869,False,A,2023
2022-11-30,holy-cross_vs_harvard_20221130,Team A,Team B,B,,-508.0,0.86910792,0.8355263157894737,0.03358160421052636,0.030-0.035,Heavy Favorite,heavy_favorite,100,19.685039370078748,4020.2412689685075,791.3860765686043,True,B,2023
2023-01-18,holy-cross_vs_colgate_20230118,Team A,Team B,B,,-976.0,0.90852358,0.9070631970260223,0.0014603829739776586,0.000-0.005,Heavy Favorite,heavy_favorite,100,10.245901639344268,321.8397678653601,32.97538605177872,True,B,2023
2023-03-24,houston_vs_miami (fl)_20230324,Team A,Team B,A,,-368.0,0.7962486,0.7863247863247863,0.009923813675213666,0.005-0.010,Heavy Favorite,heavy_favorite,100,-100.0,952.7605924697912,-952.7605924697912,False,B,2023
2022-12-21,howard_vs_mount st. mary's_20221221,Team A,Team B,B,,128.0,0.47084760000000003,0.43859649122807015,0.03225110877192988,0.030-0.035,Slight Underdog,slight_underdog,100,-100.0,1123.7645118635567,-1123.7645118635567,False,A,2023
2023-01-23,howard_vs_coppin state_20230123,Team A,Team B,A,,-509.0,0.8484048,0.8357963875205254,0.012608412479474529,0.010-0.015,Heavy Favorite,heavy_favorite,100,19.646365422396862,1415.7583578134659,278.14506047415836,True,A,2023
2023-01-16,idaho_vs_montana state_20230116,Team A,Team B,B,,-430.0,0.8120117,0.8113207547169812,0.000690945283018829,0.000-0.005,Heavy Favorite,heavy_favorite,100,-100.0,68.53834077248145,-68.53834077248145,False,A,2023
2023-01-28,idaho_vs_idaho state_20230128,Team A,Team B,B,,125.0,0.47090849999999995,0.4444444444444444,0.026464055555555532,0.025-0.030,Slight Underdog,slight_underdog,100,125.0,888.2795326254026,1110.3494157817531,True,B,2023
2023-02-18,idaho_vs_northern arizona_20230218,Team A,Team B,B,,125.0,0.45552397,0.4444444444444444,0.01107952555555558,0.010-0.015,Slight Underdog,slight_underdog,100,125.0,394.03379104382196,492.54223880477747,True,B,2023
2022-11-18,idaho-state_vs_denver_20221118,Team A,Team B,B,,143.0,0.41585890000000003,0.411522633744856,0.00433626625514405,0.000-0.005,Slight Underdog,slight_underdog,100,142.99999999999997,149.21748929294242,213.38100968890762,True,B,2023
2022-11-29,illinois_vs_syracuse_20221129,Team A,Team B,A,,-773.0,0.8908421,0.8854524627720504,0.005389637227949606,0.005-0.010,Heavy Favorite,heavy_favorite,100,12.936610608020693,962.8521473122112,124.56043302874654,True,A,2023
2023-01-07,illinois_vs_wisconsin_20230107,Team A,Team B,A,,-330.0,0.77896357,0.7674418604651163,0.01152170953488374,0.010-0.015,Heavy Favorite,heavy_favorite,100,30.303030303030297,1020.015300070364,309.0955454758678,True,A,2023
2023-01-10,illinois-chicago_vs_drake_20230110,Team A,Team B,B,,-625.0,0.87156387,0.8620689655172413,0.009494904482758693,0.005-0.010,Heavy Favorite,heavy_favorite,100,15.999999999999993,1438.5387931830314,230.1662069092849,True,B,2023
2023-01-29,illinois-chicago_vs_bradley_20230129,Team A,Team B,B,,-600.0,0.87151091,0.8571428571428571,0.014368052857142932,0.010-0.015,Heavy Favorite,heavy_favorite,100,16.666666666666675,2124.9373792911388,354.15622988185663,True,B,2023
2023-02-15,illinois-chicago_vs_indiana state_20230215,Team A,Team B,B,,-652.0,0.880329326,0.8670212765957447,0.01330804940425534,0.010-0.015,Heavy Favorite,heavy_favorite,100,15.337423312883436,2149.8197186034145,329.72695070604516,True,B,2023
2022-12-10,illinois-state_vs_siu edwardsville_20221210,Team A,Team B,B,,124.0,0.48086154000000003,0.44642857142857145,0.03443296857142858,0.030-0.035,Slight Underdog,slight_underdog,100,-100.0,1356.70682799946,-1356.70682799946,False,A,2023
2023-02-15,illinois-state_vs_murray state_20230215,Team A,Team B,B,,104.0,0.50209376,0.49019607843137253,0.011897681568627416,0.010-0.015,Pickem Underdog,pickem_underdog,100,104.0,477.36867633213126,496.46342338541655,True,B,2023
2023-02-09,incarnate-word_vs_lamar_20230209,Team A,Team B,A,,-313.0,0.7660495,0.7578692493946732,0.0081802506053269,0.005-0.010,Heavy Favorite,heavy_favorite,100,-100.0,707.8258200398766,-707.8258200398766,False,B,2023
